avg_ms,impl,max_ms,min_ms,n,p50_ms,p95_ms,p99_ms,scenario
28.67318399978103,framework,42.673699994338676,10.53430000320077,200,31.054049999511335,34.78170498929102,37.07494700167442,retrieve_user
0.2059260002715746,direct,6.650499999523163,0.15870000061113387,200,0.16180000238819048,0.2244200062705204,0.3977900008612759,retrieve_user
28.49048800075252,framework,37.72560000652447,10.36240000394173,200,31.107050002901815,34.89329500735039,36.7890930044814,access_nested
4.142939499870408,direct,25.560699999914505,2.7633999998215586,200,4.1125000061583705,4.947204994095955,5.40278499451233,access_nested
38.83410949965764,framework,58.593000008841045,21.173600005568005,200,41.15219999948749,49.15433999485684,51.4694149966817,update_multi
6.138042999518802,direct,12.74540000304114,4.485699988435954,200,6.0721999980160035,7.349740008066874,7.798236003873166,update_multi
